User @,Comment Text,Time,Likes,Url
buunhi0703,@Vk của Lee DongHae ❤️😘 thấy nữa nè 🥺 tín hiệu zũ trụ,26-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
indah_ale,Allahumma sholli ala sayyidina Muhammad,24-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
aureollus,solawatin dlu :),22-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
starscasttle,harganya brpaan si,22-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
honeymilkandsugar,AAKKK PUNYA KU BLM DTG 😭,22-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
lim.giooo,"Gamau ganti, masih nyaman pake merek Philips",21-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
whatslatelygoing,mau banget ya Allah sholawatin dl dah,20-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
frizzyy_zy,Ip14 Pembelian terbaik gw january 2023,20-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
bocilkematiansy,"katanya 6 jt? gua liat di shopee ke gini 200 rb, msh mikir²😭🙏",19-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ktrfriend,"kenapa baru lewat, gue udh beli yg lain😭😭",18-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
megummybe,"- nya sony, klo jatoh lgsng gabisa nyala lg alias rusak & harus di servis 🥹",16-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kiki.sd6697,bali nya dimana ?,15-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
makimixkimac,Nabung baru dapet 5k 😅,15-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
beautyofgrace_,belinya dimana ya?,15-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
danielbasyaiban,🥰,14-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
veraoctasia187,ya Allah,6-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
hxggxh0,bismillah bisa beli,5-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
camhong.31,@vanmao.BTC dth quá bồ,1-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
takchoshibal,3jt tsay,1-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
yubiry_t8,yo quiero al hermoso de atrás 😂🥺,28-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
weltwurzeln,beli dimana yg putih?,26-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
myzehanaa,@fanirrubyjane ya Allah bismillah 😭🤲🏽,24-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
fathiahmadlubis_,bisa connect ke iphone ngg?,24-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
jasz____,CANTIK BANGETTT,24-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
gem_nish,Ya ampuuun mauu beli ituu juga,24-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
confidech_id,"puas sama comfort & sound quality, cuma capek ati pairing ke pc pake bluetooth dongle 3rd party 🤧",24-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
niaaayayayaaa,"Sedih bgt kalo inget ini:( , aku baru beli tp paketny hilang jtohbd jalan sampe sekarang belom ada yg balikin :( udah seminggu",24-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
wakawawiwa,Keren banget ini,23-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
udatommo,Impian sih ini 🥰,23-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
gempina64,demi allah pengen bgt dari seri yang M4 kmrn 😭😭😭,23-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
botax_dini,MAU BGT,23-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
dancowdinosaurs,cakep bener 😭😭😭 pengen jugaa .,22-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kangamplas12,Wah sama! Aku hitam,22-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
duway031,"harganya ""BOOMB""",19-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
habbsv,m4 aja udah mantap apalagi ini,18-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
nattnathan,5-6jt 😭😭😭,18-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
elmacchiatoo,4 jt anying,18-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
bapsarap43ver,Midrange Phone na yan eh,18-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kn271,Nag sale dito 🥺 tas di pa ko bumili haysssss,18-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
dulunyac,@sh366429 aku mau beli ini😂,17-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ubettachilegurl,Pgn ihh tp mehong bat njrit🐒,16-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
dianas.nanas,seharga hp 😱💸💸,15-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
johann_ne,hoy encontré lo que no sabía que necesitaba 💫,13-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
inosuztnmbk,@_papita_3 los quiero,13-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
shemakemesalting,@hadi,12-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
btgguk,Que si te envidio? Sí. Sí asi es,12-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
quirin___15,Hab ich auch,10-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
eidiputriii,bisa buat iPhone 13? ada warna pink kah? mau kadoin adik,9-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
naty._.xxh,y yo acá con mis auriculares con el cable todo roto,9-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
paularubianoo,Donde los puedo conseguir?,8-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
seuniemir,Beli thinkplus aja masih mikir 10x yaallah 😭,7-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
esraflower,😍😍😍😍❤️❤️❤️❤️❤️❤️,7-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
isaaklogue,@uwuuwuuu8 melos regalas?,7-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
yamiityskzlk,um rin,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
japaneseteaa,"gue juga beli tp kakaknya ini alyas yg XM4, but overall sony is the best for the noise canceling sih dewa banget🤍",6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
zunachy_montenegro,500$ nada mal,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
_oceanbreezq3,ahhjjjjjj pengenn😭😭,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
hwngjeno,yg lenovo aja belum kebeli🙂,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
xryz____,@widi aja cakep bgt ih,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
blueberryp1ess,@Kukumami 🥰,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
winlochh,masyallahh,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
mengrahasiah,lagi nabung 🥲🥲🥲,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
syaqira_qiraqira,@S bli akang dg ka 🤣,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
emmv.bc,donde compraste el soporte de los audífonoss?,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
dddddd.a12,@Diana Yanet 😭😭😭,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
s_m10813,Quiero uno,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
meridalif,ya que mi teléfono no puedo usar audífonos inalambricos lo estoy pensando muy seriamente comprarme en uno de estos o de otra marca 🤔,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
luo_qq,😍,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
rooniev_,@daidette nosotras,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
vinklsy,berapa ya harganya biar aku bisa nabung n,1-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
davidsudarmadihas,"@🍺 beli satu nanti kak lah, utk ngedit pidio😂",16-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
naaaddd6,Pengen tp blm ada duitnya wkwkwk,16-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sitmasitoh,cakeppp bgt yaampuunnn,16-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
tongkolmanis,"bener2 ga nyesel beli xm5 , d pesawat tenang ga ad suara apa2",16-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
tomomsi,ini gue ngidam dari kapan tau duitnya kga ada mulu,15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
shofiayang,akkkkkkkk🥰🥰🥰🥰🥰🥰🥰,15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
syeeerrriiinnn,hah kok di aku gada chargernya😭,15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
wytewabbit,bisa matching gitu case sama mejanya kak 😅,15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
chio_seven,sony emang de best sih...,15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
nqgii7,"YA TUHAN CAKEP BANGET, KAPAN JADI MILIKKU😭😭😭",15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ichaisyah15,Gilaaakkkk maooooo plis semoga bisa kebeli ini juga😭😭😭😭,15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
marctales,how much is it sister?,12-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
steven_adiputra,6jt anjay 😂,7-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sophhlomas,@𝒶𝓁𝒻𝓇𝑒𝒹𝑜,5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
alfredomzz,"ok va, acepto💋",5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sophhlomas,Yo t los regalo 😘.,5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
alfredomzz,yo los quería pero me cuestan el riñón y los ojos🥹,5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
zananave002,@EJ BEING EJ 💎,20-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
zananave002,Totoo,21-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ej_being_ej,Demonyo yung presyo 😭,20-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
hi.lilybabybreath,@bbmy,2-4-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
romanticsunday__,Mau kucing,2-4-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
fsy.will,@abellkhai,22-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
abelyakhai,MAU ANJIR,22-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
belovedleeknow,@krnyaaa__,22-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
elf.______,pasti harganya mehong,22-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
xtan_113,@Jose Melandro,24-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
josemelandro,I WANT THESE ALSO HUHU,25-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
tenseyelashes,@carolossyan,27-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kittyrollllll,DAMELOOOOS,27-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kahashhh,@Kley 🇲🇷,8-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kleythima1,Mnein lahi nrawh,10-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
dumb.ezb,@mayxrqe,7-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
mayxrqe,ES DEMASOADO BUENO,9-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
freedfromanxiety,@ynnjao,9-4-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
_.khadiija_,@astroworldfrlyf2,2-4-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
autumninlove_,@hi_airynn,24-3-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
milijaur,@Eve,9-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kelynmendozaa,@manuelbaronmaccaliater,7-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
esmecuautle,@Gemma Cuautle Azcatl,5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sukhi.pdf,@dijaxmirza,25-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
cari.diaries3008,@🏁🖊Cassidi 🎯,21-11-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sachungie,@beep beep,16-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ncho357,@rcube248,23-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
user675418931296,@user9060810700600,12-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
uselessdeactivatedaccoun,@user675418931296,12-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sarah_gw3,@viviany_v,8-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
maes_11m,@royal_king964,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
woozirevolution,@narushkaa_,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
giishaaa,@chxcxjump,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
yaquelingy,@nanno_original,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
xxxmayaaxxx,@Pau Romero,6-9-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
paupaurom22,Qué bonitos 🥰,6-9-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
_atwtmtv,@l0wkeylaa,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
maihassan402,@nada18220,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
maihassan402,اعلش اعلش 🙂🙂,8-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
nada18220,كليتي مش هتكفي تمنها,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
chocolllbsj,@arfallea,3-4-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
arfallea,omooo lopyuuu,3-4-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
imann97,@SneakerCollector ‘Giày Si Vn’ ư a,27-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sneakercollector19,Đã,27-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
agumonz,@hyuckli,19-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
agumonz,sudah ribuan sabtu kita lewati tp u ngga kunjung beli jg,19-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
leonardoraz_,@arzate.ag,1-3-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
arzate.ag,Yo tengo los xm4 😭,1-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
user99444467832997,@mhoaane,13-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
mihoa_,cái mà t nói đí,13-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
shinnielix,@ditorory,6-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ditorory,caralho,17-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
victoriasocola,@nickssocola @grazysocola,6-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
nickssocola,Apenas perfeito quero,7-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
denislopezc9,@Elva López446,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
elvall04,Quieroooooo,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
gsjsvjevev,@hilxkml,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
hilxkml,"5,5jt anjayy",5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
cwong22_,@Fab,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
iimichlle_16,@Paul Vazquez 😳,5-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
lilibetharias85,@alanjara89,8-9-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
yana.3.27,@arinhariyani48,22-3-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
karlasoteloc,@Vivi Sotelo,8-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kittpuertas,@davenneilrpalen,6-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ellathv__,@pedrobe2.0,6-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
fia.nahir,@____mili._____,5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
erick0sj,@SEIT,5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
dianissslol,@kevleet,5-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
jo.vanaaa,@xiomara.801,20-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
chamomille19,@alpha_centaur1,14-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
luisa14.3,@odalish25,12-1-2024,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
mikey_1233g,@anakbrpanjaitan,8-10-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
violetyaa,@GilangRafly77,24-4-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
